measure,location,sex,age,cause,metric,year,val,upper,lower
Prevalence,United Kingdom of Great Britain and Northern Ireland,Female,95+ years,Stroke,Rate,1996,8929.56368326954,10817.27658985203,7387.311732163659
Prevalence,United Kingdom of Great Britain and Northern Ireland,Male,95+ years,Stroke,Number,1997,836.8802636575964,992.5735447042164,693.9956835364325
Prevalence,United Kingdom of Great Britain and Northern Ireland,Female,95+ years,Stroke,Number,1997,3989.475326845814,4806.320142136057,3313.4433743179943
Prevalence,United Kingdom of Great Britain and Northern Ireland,Male,95+ years,Stroke,Percent,1997,0.0998054179037482,0.1183732528692974,0.0827651656204976
Prevalence,United Kingdom of Great Britain and Northern Ireland,Female,95+ years,Stroke,Percent,1997,0.0889837461039489,0.1072031475770405,0.0739051046627559
Prevalence,United Kingdom of Great Britain and Northern Ireland,Male,95+ years,Stroke,Rate,1997,9980.5172428188,11837.293586528309,8276.49567896976
Prevalence,United Kingdom of Great Britain and Northern Ireland,Female,95+ years,Stroke,Rate,1997,8898.37285981019,10720.314127661599,7390.5093224025995
Prevalence,United Kingdom of Great Britain and Northern Ireland,Male,95+ years,Stroke,Number,1998,947.6032340888148,1116.850816827868,785.3610179883175
Prevalence,United Kingdom of Great Britain and Northern Ireland,Female,95+ years,Stroke,Number,1998,4214.955622079021,5070.344010750718,3500.6923623286166
Prevalence,United Kingdom of Great Britain and Northern Ireland,Male,95+ years,Stroke,Percent,1998,0.0996891721090795,0.1174942780743375,0.0826210423063326
Prevalence,United Kingdom of Great Britain and Northern Ireland,Female,95+ years,Stroke,Percent,1998,0.0886099846774744,0.1065926028867643,0.0735941991914327
Prevalence,United Kingdom of Great Britain and Northern Ireland,Male,95+ years,Stroke,Rate,1998,9968.893623312331,11749.39741185283,8262.08708727139
Prevalence,United Kingdom of Great Britain and Northern Ireland,Female,95+ years,Stroke,Rate,1998,8860.99707367474,10659.25895078001,7359.41906859959
Prevalence,United Kingdom of Great Britain and Northern Ireland,Male,95+ years,Stroke,Number,1999,1096.445838318152,1285.8096737182532,907.8598439357492
Prevalence,United Kingdom of Great Britain and Northern Ireland,Female,95+ years,Stroke,Number,1999,4456.4632303891785,5347.909044146212,3689.502074271101
Prevalence,United Kingdom of Great Britain and Northern Ireland,Male,95+ years,Stroke,Percent,1999,0.0996707354898975,0.1168845771163831,0.0825275730599326
Prevalence,United Kingdom of Great Britain and Northern Ireland,Female,95+ years,Stroke,Percent,1999,0.0882660513343889,0.1059222992624694,0.0730753879289825
Prevalence,United Kingdom of Great Britain and Northern Ireland,Male,95+ years,Stroke,Rate,1999,9967.05086657056,11688.42999334695,8252.74256875678
Prevalence,United Kingdom of Great Britain and Northern Ireland,Female,95+ years,Stroke,Rate,1999,8826.604029890681,10592.22820434388,7307.53788227875
Prevalence,United Kingdom of Great Britain and Northern Ireland,Male,95+ years,Stroke,Number,2000,1256.9869490112085,1470.2048698951303,1041.9998003966932
Prevalence,United Kingdom of Great Britain and Northern Ireland,Female,95+ years,Stroke,Number,2000,4721.937059537457,5659.4557321154825,3901.7389466719774
Prevalence,United Kingdom of Great Britain and Northern Ireland,Male,95+ years,Stroke,Percent,2000,0.0997710551550582,0.1166948536961667,0.0827068202164942
Prevalence,United Kingdom of Great Britain and Northern Ireland,Female,95+ years,Stroke,Percent,2000,0.0880990813842129,0.1055907399414759,0.0727963147816715
Prevalence,United Kingdom of Great Britain and Northern Ireland,Male,95+ years,Stroke,Rate,2000,9977.08343889664,11669.45819982821,8270.665785392139
Prevalence,United Kingdom of Great Britain and Northern Ireland,Female,95+ years,Stroke,Rate,2000,8809.90723319093,10559.07339755437,7279.63073943967
Prevalence,United Kingdom of Great Britain and Northern Ireland,Male,95+ years,Stroke,Number,2001,1407.6564390228864,1643.359908254585,1170.7420804298977
Prevalence,United Kingdom of Great Britain and Northern Ireland,Female,95+ years,Stroke,Number,2001,5028.575187214906,6022.005547529172,4159.304573045071
Prevalence,United Kingdom of Great Britain and Northern Ireland,Male,95+ years,Stroke,Percent,2001,0.1002490012030589,0.1170349750027969,0.0833767116188102
Prevalence,United Kingdom of Great Britain and Northern Ireland,Female,95+ years,Stroke,Percent,2001,0.0883000652119588,0.105744358033702,0.0730359771487609
Prevalence,United Kingdom of Great Britain and Northern Ireland,Male,95+ years,Stroke,Rate,2001,10024.8786531515,11703.483326614849,8337.650413189369
Prevalence,United Kingdom of Great Britain and Northern Ireland,Female,95+ years,Stroke,Rate,2001,8830.00575190428,10574.43543011493,7303.596334263219
Prevalence,United Kingdom of Great Britain and Northern Ireland,Male,95+ years,Stroke,Number,2002,1510.7051455186688,1768.646086050558,1258.3396422010546
Prevalence,United Kingdom of Great Britain and Northern Ireland,Female,95+ years,Stroke,Number,2002,5334.099384964226,6357.458752098458,4437.928414457224
Prevalence,United Kingdom of Great Britain and Northern Ireland,Male,95+ years,Stroke,Percent,2002,0.1009981891835039,0.1182428893662308,0.0841263297900509
Prevalence,United Kingdom of Great Britain and Northern Ireland,Female,95+ years,Stroke,Percent,2002,0.0887902836800893,0.1058249059872396,0.0738728118424061
Prevalence,United Kingdom of Great Britain and Northern Ireland,Male,95+ years,Stroke,Rate,2002,10099.79821427885,11824.258780459659,8412.6121559579
Prevalence,United Kingdom of Great Britain and Northern Ireland,Female,95+ years,Stroke,Rate,2002,8879.02771025224,10582.48981745332,7387.28068681192
Prevalence,United Kingdom of Great Britain and Northern Ireland,Male,95+ years,Stroke,Number,2003,1549.5397754157086,1826.256660945452,1293.1014159014849
Prevalence,United Kingdom of Great Britain and Northern Ireland,Female,95+ years,Stroke,Number,2003,5567.639543167791,6604.886022761915,4628.305477284461
Prevalence,United Kingdom of Great Britain and Northern Ireland,Male,95+ years,Stroke,Percent,2003,0.1014868519531231,0.1196104544425735,0.0846914157025293
Prevalence,United Kingdom of Great Britain and Northern Ireland,Female,95+ years,Stroke,Percent,2003,0.0893655823339679,0.1060143092578854,0.0742884289287363
Prevalence,United Kingdom of Great Britain and Northern Ireland,Male,95+ years,Stroke,Rate,2003,10148.66535546484,11961.01448906127,8469.12983381873
Prevalence,United Kingdom of Great Britain and Northern Ireland,Female,95+ years,Stroke,Rate,2003,8936.55767979239,10601.43072359948,7428.842786384581
Prevalence,United Kingdom of Great Britain and Northern Ireland,Male,95+ years,Stroke,Number,2004,1559.0981582092488,1844.1643976210996,1298.980927258972
Prevalence,United Kingdom of Great Britain and Northern Ireland,Female,95+ years,Stroke,Number,2004,5763.17751833846,6839.688892234484,4791.645088607285
Prevalence,United Kingdom of Great Britain and Northern Ireland,Male,95+ years,Stroke,Percent,2004,0.1015264863554563,0.1200896824482683,0.0845880145793238
Prevalence,United Kingdom of Great Britain and Northern Ireland,Female,95+ years,Stroke,Percent,2004,0.0898098253677061,0.1065855149238534,0.0746700575959797
Prevalence,United Kingdom of Great Britain and Northern Ireland,Male,95+ years,Stroke,Rate,2004,10152.629678817,12008.94125704738,8458.78256276964
Prevalence,United Kingdom of Great Britain and Northern Ireland,Female,95+ years,Stroke,Rate,2004,8980.98208467422,10658.55133048422,7467.00558155042
Prevalence,United Kingdom of Great Britain and Northern Ireland,Male,95+ years,Stroke,Number,2005,1590.333747077794,1887.6416701281605,1321.275577257507
Prevalence,United Kingdom of Great Britain and Northern Ireland,Female,95+ years,Stroke,Number,2005,5975.777640814104,7111.38563878873,4963.581703672479
Prevalence,United Kingdom of Great Britain and Northern Ireland,Male,95+ years,Stroke,Percent,2005,0.1012332283960945,0.1201584522469891,0.0841063216188481
Prevalence,United Kingdom of Great Britain and Northern Ireland,Female,95+ years,Stroke,Percent,2005,0.0899715520652826,0.1070693084436016,0.0747318866709511
Prevalence,United Kingdom of Great Britain and Northern Ireland,Male,95+ years,Stroke,Rate,2005,10123.30467343992,12015.82483934649,8410.60893710548
Prevalence,United Kingdom of Great Britain and Northern Ireland,Female,95+ years,Stroke,Rate,2005,8997.15485178937,10706.93082118376,7473.188577573291
Prevalence,United Kingdom of Great Britain and Northern Ireland,Male,95+ years,Stroke,Number,2006,1684.8458676575713,2003.5635740574485,1402.6722315787993
Prevalence,United Kingdom of Great Britain and Northern Ireland,Female,95+ years,Stroke,Number,2006,6251.289449591924,7404.681846598023,5208.840323456956
Prevalence,United Kingdom of Great Britain and Northern Ireland,Male,95+ years,Stroke,Percent,2006,0.1006544487696535,0.119694969257682,0.0837970974815638
Prevalence,United Kingdom of Great Britain and Northern Ireland,Female,95+ years,Stroke,Percent,2006,0.0898129017391838,0.1063838031065771,0.0748359292635495
Prevalence,United Kingdom of Great Britain and Northern Ireland,Male,95+ years,Stroke,Rate,2006,10065.42773381266,11969.47729872307,8379.69588328634
Prevalence,United Kingdom of Great Britain and Northern Ireland,Female,95+ years,Stroke,Rate,2006,8981.28992312684,10638.38028763046,7483.5928627964095
Prevalence,United Kingdom of Great Britain and Northern Ireland,Male,95+ years,Stroke,Number,2007,1871.5380122697388,2225.5149280269416,1564.4252272074325
Prevalence,United Kingdom of Great Britain and Northern Ireland,Female,95+ years,Stroke,Number,2007,6631.5789597819685,7824.383226162599,5545.171027647705
Prevalence,United Kingdom of Great Britain and Northern Ireland,Male,95+ years,Stroke,Percent,2007,0.0999690490782013,0.1188768823052689,0.0835644775039357
Prevalence,United Kingdom of Great Britain and Northern Ireland,Female,95+ years,Stroke,Percent,2007,0.0894888220351893,0.1055849339496589,0.074828456296248
Prevalence,United Kingdom of Great Britain and Northern Ireland,Male,95+ years,Stroke,Rate,2007,9996.88904610929,11887.66974546424,8356.434822480629
Prevalence,United Kingdom of Great Britain and Northern Ireland,Female,95+ years,Stroke,Rate,2007,8948.88204466209,10558.49338261726,7482.845600548881
Prevalence,United Kingdom of Great Britain and Northern Ireland,Male,95+ years,Stroke,Number,2008,2172.9583591914325,2574.621060935425,1822.712933965578
Prevalence,United Kingdom of Great Britain and Northern Ireland,Female,95+ years,Stroke,Number,2008,7154.988677240962,8437.945045449933,5991.387589551023
Prevalence,United Kingdom of Great Britain and Northern Ireland,Male,95+ years,Stroke,Percent,2008,0.0992945582013936,0.1176486725466955,0.0832898796739309
Prevalence,United Kingdom of Great Britain and Northern Ireland,Female,95+ years,Stroke,Percent,2008,0.0891392335896902,0.105122730883187,0.0746427027914786
Prevalence,United Kingdom of Great Britain and Northern Ireland,Male,95+ years,Stroke,Rate,2008,9929.4412642622,11764.8589510033,8328.977379095651
Prevalence,United Kingdom of Great Britain and Northern Ireland,Female,95+ years,Stroke,Rate,2008,8913.923261430751,10512.27304643538,7464.270261199151
Prevalence,United Kingdom of Great Britain and Northern Ireland,Male,95+ years,Stroke,Number,2009,2608.6899660340723,3080.17665864342,2188.9785515040808
Prevalence,United Kingdom of Great Britain and Northern Ireland,Female,95+ years,Stroke,Number,2009,7880.019226553317,9280.49674382906,6587.968693293686
Prevalence,United Kingdom of Great Britain and Northern Ireland,Male,95+ years,Stroke,Percent,2009,0.0987361527306125,0.1165813437277677,0.0828504746135703
Prevalence,United Kingdom of Great Britain and Northern Ireland,Female,95+ years,Stroke,Percent,2009,0.0888740711545789,0.1046692272643303,0.0743017977574667
Prevalence,United Kingdom of Great Britain and Northern Ireland,Male,95+ years,Stroke,Rate,2009,9873.60179773987,11658.126565485789,8285.04070731048
Prevalence,United Kingdom of Great Britain and Northern Ireland,Female,95+ years,Stroke,Rate,2009,8887.40704977303,10466.922708585611,7430.17976544606
Prevalence,United Kingdom of Great Britain and Northern Ireland,Male,95+ years,Stroke,Number,2010,3141.00994302291,3704.415687154622,2636.521325806636
Prevalence,United Kingdom of Great Britain and Northern Ireland,Female,95+ years,Stroke,Number,2010,8765.151615102593,10320.8390214372,7313.955729726644
Prevalence,United Kingdom of Great Britain and Northern Ireland,Male,95+ years,Stroke,Percent,2010,0.0983698663784951,0.1160145730548193,0.0825703618362525
Prevalence,United Kingdom of Great Britain and Northern Ireland,Female,95+ years,Stroke,Percent,2010,0.0887811395986587,0.1045385049513353,0.0740821552036369
Prevalence,United Kingdom of Great Britain and Northern Ireland,Male,95+ years,Stroke,Rate,2010,9836.97374807474,11601.44046899329,8257.02291258552
Prevalence,United Kingdom of Great Britain and Northern Ireland,Female,95+ years,Stroke,Rate,2010,8878.113903682259,10453.85047943813,7408.21550001707
Prevalence,United Kingdom of Great Britain and Northern Ireland,Male,95+ years,Stroke,Number,2011,3635.392315092248,4277.343373942464,3051.812278299745
Prevalence,United Kingdom of Great Britain and Northern Ireland,Female,95+ years,Stroke,Number,2011,9619.29714694081,11309.258895712806,8044.06599879978
Prevalence,United Kingdom of Great Britain and Northern Ireland,Male,95+ years,Stroke,Percent,2011,0.0979320565594217,0.1152252768698495,0.0822112011794601
Prevalence,United Kingdom of Great Britain and Northern Ireland,Female,95+ years,Stroke,Percent,2011,0.0887095237876237,0.104294414696804,0.0741826819347093
Prevalence,United Kingdom of Great Britain and Northern Ireland,Male,95+ years,Stroke,Rate,2011,9793.19286358458,11522.51118287661,8221.117181980531
Prevalence,United Kingdom of Great Britain and Northern Ireland,Female,95+ years,Stroke,Rate,2011,8870.95231718671,10429.44145233039,7418.26817714531
Prevalence,United Kingdom of Great Britain and Northern Ireland,Male,95+ years,Stroke,Number,2012,3910.016364368453,4600.686177858701,3285.321384149121
Prevalence,United Kingdom of Great Britain and Northern Ireland,Female,95+ years,Stroke,Number,2012,10160.432276041283,11933.868221587643,8516.51881319378
Prevalence,United Kingdom of Great Britain and Northern Ireland,Male,95+ years,Stroke,Percent,2012,0.0971788652401378,0.1143446027703113,0.0816527765597637
Prevalence,United Kingdom of Great Britain and Northern Ireland,Female,95+ years,Stroke,Percent,2012,0.0885083393109408,0.1039568812072883,0.0741880772073228
Prevalence,United Kingdom of Great Britain and Northern Ireland,Male,95+ years,Stroke,Rate,2012,9717.87347730427,11434.44988942773,8165.26954577084
Prevalence,United Kingdom of Great Britain and Northern Ireland,Female,95+ years,Stroke,Rate,2012,8850.83385287798,10395.68809493273,7418.80768185747
Prevalence,United Kingdom of Great Britain and Northern Ireland,Male,95+ years,Stroke,Number,2013,3935.4395261464288,4626.783896119776,3310.9281232097564
Prevalence,United Kingdom of Great Britain and Northern Ireland,Female,95+ years,Stroke,Number,2013,10344.842233448971,12140.543854250258,8675.51576196494
Prevalence,United Kingdom of Great Britain and Northern Ireland,Male,95+ years,Stroke,Percent,2013,0.0962088841755738,0.113109993894595,0.0809415520510172
Prevalence,United Kingdom of Great Britain and Northern Ireland,Female,95+ years,Stroke,Percent,2013,0.0882132736689312,0.1035257070120376,0.073978473680038
Prevalence,United Kingdom of Great Britain and Northern Ireland,Male,95+ years,Stroke,Rate,2013,9620.87493381684,11310.98798866665,8094.146835855299
Prevalence,United Kingdom of Great Britain and Northern Ireland,Female,95+ years,Stroke,Rate,2013,8821.32726194749,10352.57068784326,7397.84734996017
Prevalence,United Kingdom of Great Britain and Northern Ireland,Male,95+ years,Stroke,Number,2014,3793.068576304705,4458.650354322492,3194.414231847316
Prevalence,United Kingdom of Great Britain and Northern Ireland,Female,95+ years,Stroke,Number,2014,10196.392902772062,11983.715781243762,8538.706755064984
Prevalence,United Kingdom of Great Britain and Northern Ireland,Male,95+ years,Stroke,Percent,2014,0.0952735189613043,0.1119914844811194,0.0802365791330906
Prevalence,United Kingdom of Great Britain and Northern Ireland,Female,95+ years,Stroke,Percent,2014,0.0878888269039195,0.1032948336086691,0.0736002355575566
Prevalence,United Kingdom of Great Britain and Northern Ireland,Male,95+ years,Stroke,Rate,2014,9527.337962700989,11199.130184071431,8023.65245115631
Prevalence,United Kingdom of Great Britain and Northern Ireland,Female,95+ years,Stroke,Rate,2014,8788.8825543677,10329.48333499783,7360.02344672789
Prevalence,United Kingdom of Great Britain and Northern Ireland,Male,95+ years,Stroke,Number,2015,3552.5811325401937,4176.241911261958,2989.8534973472115
Prevalence,United Kingdom of Great Britain and Northern Ireland,Female,95+ years,Stroke,Number,2015,9711.884919838833,11406.95323623661,8109.879399790134
Prevalence,United Kingdom of Great Britain and Northern Ireland,Male,95+ years,Stroke,Percent,2015,0.0946870151001724,0.1113094404711984,0.0796885609008774
Prevalence,United Kingdom of Great Britain and Northern Ireland,Female,95+ years,Stroke,Percent,2015,0.0876404761227554,0.1029368455609887,0.0731839078793341
Prevalence,United Kingdom of Great Britain and Northern Ireland,Male,95+ years,Stroke,Rate,2015,9468.68729027643,11130.9290994323,7968.85046503571
Prevalence,United Kingdom of Great Britain and Northern Ireland,Female,95+ years,Stroke,Rate,2015,8764.047452504969,10293.68451912646,7318.390660567329
Prevalence,United Kingdom of Great Britain and Northern Ireland,Male,95+ years,Stroke,Number,2016,3271.180287106436,3836.496612468929,2753.6212090185386
Prevalence,United Kingdom of Great Britain and Northern Ireland,Female,95+ years,Stroke,Number,2016,9068.4287830888,10668.715900795249,7552.742822845328
Prevalence,United Kingdom of Great Britain and Northern Ireland,Male,95+ years,Stroke,Percent,2016,0.0946329411679813,0.1109871562758715,0.079660297772921
Prevalence,United Kingdom of Great Britain and Northern Ireland,Female,95+ years,Stroke,Percent,2016,0.0877758106772949,0.1032654276018875,0.0731050702483898
Prevalence,United Kingdom of Great Britain and Northern Ireland,Male,95+ years,Stroke,Rate,2016,9463.27998763052,11098.69784875242,7966.02027211111
Prevalence,United Kingdom of Great Britain and Northern Ireland,Female,95+ years,Stroke,Rate,2016,8777.580896731719,10326.54268158477,7310.50689214919
Prevalence,United Kingdom of Great Britain and Northern Ireland,Male,95+ years,Stroke,Number,2017,3069.013666932403,3599.305466563896,2583.908550165804
Prevalence,United Kingdom of Great Britain and Northern Ireland,Female,95+ years,Stroke,Number,2017,8631.643202885969,10145.801764501237,7154.744511412548
Prevalence,United Kingdom of Great Britain and Northern Ireland,Male,95+ years,Stroke,Percent,2017,0.0948669684096056,0.1112590071986741,0.0798717602467961
Prevalence,United Kingdom of Great Britain and Northern Ireland,Female,95+ years,Stroke,Percent,2017,0.0883199601839916,0.1038130017735357,0.0732081637721355
Prevalence,United Kingdom of Great Britain and Northern Ireland,Male,95+ years,Stroke,Rate,2017,9486.68301633478,11125.87747919102,7987.165916768819
Prevalence,United Kingdom of Great Britain and Northern Ireland,Female,95+ years,Stroke,Rate,2017,8831.99584106007,10381.30016290927,7320.816243599509
Prevalence,United Kingdom of Great Britain and Northern Ireland,Male,95+ years,Stroke,Number,2018,2998.219125368373,3509.0221077805622,2515.9707520486554
Prevalence,United Kingdom of Great Britain and Northern Ireland,Female,95+ years,Stroke,Number,2018,8429.097843597921,9925.5482682796,6976.497912578357
Prevalence,United Kingdom of Great Britain and Northern Ireland,Male,95+ years,Stroke,Percent,2018,0.0952712675170142,0.1115024959450462,0.0799474101524144
Prevalence,United Kingdom of Great Britain and Northern Ireland,Female,95+ years,Stroke,Percent,2018,0.0890280808624173,0.1048335802066902,0.0736857280359187
Prevalence,United Kingdom of Great Britain and Northern Ireland,Male,95+ years,Stroke,Rate,2018,9527.113319767439,11150.23614502732,7994.7253558537
Prevalence,United Kingdom of Great Britain and Northern Ireland,Female,95+ years,Stroke,Rate,2018,8902.80790832975,10483.357917652309,7368.572763183991
Prevalence,United Kingdom of Great Britain and Northern Ireland,Male,95+ years,Stroke,Number,2019,3099.1687671967507,3652.235822414029,2593.149505019597
Prevalence,United Kingdom of Great Britain and Northern Ireland,Female,95+ years,Stroke,Number,2019,8495.671501703178,10036.951750272208,7037.681343349151
Prevalence,United Kingdom of Great Britain and Northern Ireland,Male,95+ years,Stroke,Percent,2019,0.0957252616081067,0.1128080783268618,0.0800956065204837
Prevalence,United Kingdom of Great Britain and Northern Ireland,Female,95+ years,Stroke,Percent,2019,0.0895756149129329,0.1058263749344513,0.0742030369448331
Prevalence,United Kingdom of Great Britain and Northern Ireland,Male,95+ years,Stroke,Rate,2019,9572.51305916041,11280.79098990618,8009.55332407025
Prevalence,United Kingdom of Great Britain and Northern Ireland,Female,95+ years,Stroke,Rate,2019,8957.56131734136,10582.6373729535,7420.303639602969
Prevalence,United Kingdom of Great Britain and Northern Ireland,Male,95+ years,Stroke,Number,2020,3277.1954054636044,3839.1212177544016,2739.1131192174607
Prevalence,United Kingdom of Great Britain and Northern Ireland,Female,95+ years,Stroke,Number,2020,8663.899153257067,10225.611864156046,7186.00429694334
Prevalence,United Kingdom of Great Britain and Northern Ireland,Male,95+ years,Stroke,Percent,2020,0.0962036842821755,0.1126992891016895,0.0804079964961557
Prevalence,United Kingdom of Great Britain and Northern Ireland,Female,95+ years,Stroke,Percent,2020,0.0899995146872978,0.1062223928657418,0.0746473253494825
Prevalence,United Kingdom of Great Britain and Northern Ireland,Male,95+ years,Stroke,Rate,2020,9620.35611338251,11269.914883825879,8040.791097710629
Prevalence,United Kingdom of Great Britain and Northern Ireland,Female,95+ years,Stroke,Rate,2020,8999.95131530362,10622.23916953122,7464.73241205025
Prevalence,United Kingdom of Great Britain and Northern Ireland,Male,95+ years,Stroke,Number,2021,3595.6672510003127,4247.124954868197,2990.0861253299176
Prevalence,United Kingdom of Great Britain and Northern Ireland,Female,95+ years,Stroke,Number,2021,9169.64808493858,10958.218311718903,7561.879095380405
Prevalence,United Kingdom of Great Britain and Northern Ireland,Male,95+ years,Stroke,Percent,2021,0.0987104532036054,0.1165946794089481,0.0820856542830284
Prevalence,United Kingdom of Great Britain and Northern Ireland,Female,95+ years,Stroke,Percent,2021,0.0927305966666983,0.1108180059510768,0.0764715880509632
Prevalence,United Kingdom of Great Britain and Northern Ireland,Male,95+ years,Stroke,Rate,2021,9871.03321640511,11659.45249579589,8208.55696667499
Prevalence,United Kingdom of Great Britain and Northern Ireland,Female,95+ years,Stroke,Rate,2021,9273.059512660919,11081.80048089388,7647.158781827839
Prevalence,Italy,Male,5-9 years,Stroke,Number,1990,967.0455574460436,1176.9513051444246,801.828806464172
Prevalence,Italy,Female,5-9 years,Stroke,Number,1990,1072.9635200754003,1303.1436168209943,876.9958815208004
